<HEADER software/>,,,
EwEVersion,6.7.0.17300 (compiled 6/04/2021),,
Date,29/6/2021 16:45,,
<HEADER ecopath/>,,,
ModelName,SEF2021,,
<HEADER ecosim/>,,,
EcosimScenario,base model 2B,,
TimeSeries,Time Series SEF2020rev,,
StartYear,1994,,
<HEADER end/>,,,
,,,
Data,Landings,,
,,,
year,fleet,group,value
1998,12,11,9.31E-06
1998,12,15,9.60E-06
1998,12,41,1.01E-05
1999,1,8,0.000760131
1999,1,9,0.001150906
1999,1,10,0.04704098
1999,1,11,8.67E-06
1999,1,12,0.01955886
1999,1,13,0.01281738
1999,1,14,0.006663882
1999,1,15,0.00074543
1999,1,16,0.01416833
1999,1,17,0.03405837
1999,1,18,0.0015464
1999,1,19,0.003345215
1999,1,20,0.000442156
1999,1,22,7.83E-06
1999,1,24,4.95E-05
1999,1,25,0.000350301
1999,1,26,0.001116853
1999,1,27,0.001016918
1999,1,29,0.01205913
1999,1,30,0.000301255
1999,1,31,0.004650082
1999,1,32,0.003989946
1999,1,33,0.000303971
1999,1,34,0.000631341
1999,1,35,6.90E-05
1999,1,36,0.000197795
1999,1,37,1.62E-06
1999,1,38,0.000289695
1999,1,40,0.001824101
1999,1,42,6.93E-05
1999,1,43,4.60E-06
1999,1,47,0.002644497
1999,1,50,0.01076225
1999,2,6,0.000476577
1999,2,8,0.006067873
1999,2,9,5.44E-07
1999,2,10,0.007252537
1999,2,12,3.22E-07
1999,2,13,0.000675519
1999,2,14,1.59E-05
1999,2,15,0.007984741
1999,2,16,2.67E-06
1999,2,17,8.90E-06
1999,2,18,5.85E-06
1999,2,22,3.28E-07
1999,2,24,4.14E-05
1999,2,26,0.00079461
1999,2,27,0.000656279
1999,2,28,6.09E-06
1999,2,29,0.000604584
1999,2,30,0.00061633
1999,2,31,3.12E-05
1999,2,37,2.18E-07
1999,2,38,2.96E-05
1999,2,40,2.82E-05
1999,2,41,0.06341089
1999,2,42,3.84E-05
1999,2,43,0.01790412
1999,2,45,4.34E-06
1999,2,47,1.23E-05
1999,2,48,2.41E-06
1999,2,50,1.64E-06
1999,3,6,0.006928718
1999,3,7,4.63E-05
1999,3,8,6.75E-05
1999,3,9,1.95E-06
1999,3,13,0.000267894
1999,3,16,1.53E-07
1999,3,17,9.96E-08
1999,3,18,5.39E-06
1999,3,19,5.01E-05
1999,3,24,3.24E-05
1999,3,25,2.66E-07
1999,3,26,4.80E-05
1999,3,27,0.001077498
1999,3,28,1.95E-06
1999,3,29,0.000113668
1999,3,30,0.000363833
1999,3,31,5.46E-08
1999,3,40,7.46E-05
1999,3,41,9.49E-06
1999,3,42,4.25E-06
1999,3,43,0.000141644
1999,3,45,6.35E-06
1999,3,47,4.28E-07
1999,4,6,7.91E-08
1999,4,7,6.27E-07
1999,4,8,0.000726893
1999,4,9,0.000154628
1999,4,10,1.72E-05
1999,4,12,7.89E-05
1999,4,13,1.24E-05
1999,4,14,0.000273259
1999,4,15,3.09E-05
1999,4,16,0.000232242
1999,4,17,0.00156314
1999,4,19,6.22E-05
1999,4,22,4.28E-05
1999,4,24,1.56E-05
1999,4,25,5.03E-06
1999,4,26,4.89E-05
1999,4,27,0.000309011
1999,4,28,2.92E-05
1999,4,29,0.007892942
1999,4,40,1.51E-06
1999,4,42,2.08E-06
1999,4,43,0.000140354
1999,4,45,4.39E-07
1999,4,47,0.000223136
1999,4,48,0.000144556
1999,4,49,0.000343591
1999,4,50,0.000739583
1999,5,8,3.67E-05
1999,5,9,9.01E-06
1999,5,10,0.000333986
1999,5,12,4.71E-05
1999,5,13,0.000262829
1999,5,14,9.91E-05
1999,5,15,7.67E-06
1999,5,17,0.000241906
1999,5,18,9.89E-06
1999,5,19,4.31E-05
1999,5,22,1.81E-06
1999,5,24,5.87E-08
1999,5,26,0.00025824
1999,5,27,2.07E-05
1999,5,29,7.42E-05
1999,5,30,1.49E-06
1999,5,31,6.32E-05
1999,5,33,2.70E-06
1999,5,47,9.26E-05
1999,5,48,1.09E-05
1999,5,49,9.19E-05
1999,5,50,0.000324691
1999,7,47,0.000239093
1999,8,8,4.00E-07
1999,8,13,0.000943277
1999,8,16,1.14E-05
1999,8,24,6.49E-06
1999,8,27,0.000638354
1999,8,29,1.01E-06
1999,8,47,1.71E-05
1999,8,50,0.00026409
1999,9,8,0.000616766
1999,9,9,2.74E-05
1999,9,10,0.000106948
1999,9,12,3.38E-07
1999,9,13,5.99E-05
1999,9,14,0.000335213
1999,9,15,3.67E-05
1999,9,16,0.00029928
1999,9,17,0.02063887
1999,9,19,3.22E-06
1999,9,20,2.18E-05
1999,9,22,0.02276868
1999,9,24,0.000187541
1999,9,25,3.37E-06
1999,9,26,0.00029873
1999,9,27,0.000618903
1999,9,28,3.77E-05
1999,9,29,5.50E-05
1999,9,30,3.39E-07
1999,9,42,1.15E-07
1999,9,43,1.84E-05
1999,9,45,9.30E-08
1999,10,6,0.003708711
1999,10,7,0.000161071
1999,10,8,8.13E-06
1999,10,29,0.000152585
1999,10,43,2.27E-05
1999,10,45,1.22E-05
1999,11,6,0.007485265
1999,11,7,0.00013088
1999,11,8,0.001279767
1999,11,9,0.000156499
1999,11,10,0.000312512
1999,11,12,3.15E-05
1999,11,15,6.31E-05
1999,11,17,0.005555883
1999,11,24,0.000247741
1999,11,25,2.05E-05
1999,11,26,0.001509673
1999,11,27,0.000147376
1999,11,28,0.000181592
1999,11,29,0.002831954
1999,11,38,5.41E-07
1999,11,41,3.43E-05
1999,11,42,0.00027212
1999,11,43,0.004780363
1999,11,45,0.001644985
1999,11,47,0.000226742
1999,12,11,9.12E-06
1999,12,15,9.47E-06
1999,12,41,1.01E-05
2000,1,8,0.00087864
2000,1,9,0.001335676
2000,1,10,0.05152214
2000,1,11,9.85E-06
2000,1,12,0.02258063
2000,1,13,0.01442162
2000,1,14,0.00754762
2000,1,15,0.000851179
2000,1,16,0.01604008
2000,1,17,0.03850174
2000,1,18,0.001649374
2000,1,19,0.003792508
2000,1,20,0.000505189
2000,1,22,9.11E-06
2000,1,24,5.70E-05
2000,1,25,0.000404402
2000,1,26,0.001299745
2000,1,27,0.001087888
2000,1,29,0.01400495
2000,1,30,0.000352727
2000,1,31,0.005408809
2000,1,32,0.004619877
2000,1,33,0.00035243
2000,1,34,0.000731143
2000,1,35,8.01E-05
2000,1,36,0.000229787
2000,1,37,1.88E-06
2000,1,38,0.000335421
2000,1,40,0.002111999
2000,1,42,8.07E-05
2000,1,43,5.31E-06
2000,1,47,0.003060802
2000,1,50,0.01247613
2000,2,6,0.000483452
2000,2,8,0.005831871
2000,2,9,5.25E-07
2000,2,10,0.006604748
2000,2,12,3.09E-07
2000,2,13,0.000631977
2000,2,14,1.49E-05
2000,2,15,0.007580952
2000,2,16,2.51E-06
2000,2,17,8.37E-06
2000,2,18,5.19E-06
2000,2,22,3.17E-07
2000,2,24,3.96E-05
2000,2,26,0.000768892
2000,2,27,0.000583762
2000,2,28,5.87E-06
2000,2,29,0.000583809
2000,2,30,0.000600022
2000,2,31,3.02E-05
2000,2,37,2.10E-07
2000,2,38,2.85E-05
2000,2,40,2.71E-05
2000,2,41,0.06134411
2000,2,42,3.71E-05
2000,2,43,0.01717619
2000,2,45,3.89E-06
2000,2,47,1.18E-05
2000,2,48,2.33E-06
2000,2,50,1.58E-06
2000,3,6,0.009919417
2000,3,7,6.47E-05
2000,3,8,9.16E-05
2000,3,9,2.65E-06
2000,3,13,0.000353703
2000,3,16,2.03E-07
2000,3,17,1.32E-07
2000,3,18,6.75E-06
2000,3,19,6.67E-05
2000,3,24,4.38E-05
2000,3,25,3.61E-07
2000,3,26,6.56E-05
2000,3,27,0.001352623
2000,3,28,2.65E-06
2000,3,29,0.000154905
2000,3,30,0.000499884
2000,3,31,7.45E-08
2000,3,40,0.000101327
2000,3,41,1.30E-05
2000,3,42,5.81E-06
2000,3,43,0.000191772
2000,3,45,8.03E-06
2000,3,47,5.82E-07
2000,4,6,1.37E-07
2000,4,7,1.06E-06
2000,4,8,0.001192426
2000,4,9,0.000254676
2000,4,10,2.67E-05
2000,4,12,0.000129337
2000,4,13,1.98E-05
2000,4,14,0.000439233
2000,4,15,5.01E-05
2000,4,16,0.000373136
2000,4,17,0.002507798
2000,4,19,0.000100044
2000,4,22,7.07E-05
2000,4,24,2.56E-05
2000,4,25,8.24E-06
2000,4,26,8.08E-05
2000,4,27,0.000469149
2000,4,28,4.80E-05
2000,4,29,0.01300896
2000,4,40,2.49E-06
2000,4,42,3.44E-06
2000,4,43,0.00022982
2000,4,45,6.71E-07
2000,4,47,0.000366522
2000,4,48,0.000238339
2000,4,49,0.000565118
2000,4,50,0.001216751
2000,5,8,4.88E-05
2000,5,9,1.20E-05
2000,5,10,0.000420643
2000,5,12,6.26E-05
2000,5,13,0.000340061
2000,5,14,0.000129024
2000,5,15,1.01E-05
2000,5,17,0.000314464
2000,5,18,1.21E-05
2000,5,19,5.62E-05
2000,5,22,2.42E-06
2000,5,24,7.78E-08
2000,5,26,0.000345585
2000,5,27,2.55E-05
2000,5,29,9.90E-05
2000,5,30,2.00E-06
2000,5,31,8.46E-05
2000,5,33,3.60E-06
2000,5,47,0.000123284
2000,5,48,1.46E-05
2000,5,49,0.000122515
2000,5,50,0.000432827
2000,6,50,0.004975911
2000,7,47,0.000203102
2000,8,8,8.92E-07
2000,8,13,0.002046497
2000,8,16,2.48E-05
2000,8,24,1.44E-05
2000,8,27,0.001316793
2000,8,29,2.26E-06
2000,8,47,3.82E-05
2000,8,50,0.000590318
2000,9,8,0.000494714
2000,9,9,2.21E-05
2000,9,10,8.13E-05
2000,9,12,2.71E-07
2000,9,13,4.67E-05
2000,9,14,0.00026346
2000,9,15,2.91E-05
2000,9,16,0.000235113
2000,9,17,0.01619025
2000,9,19,2.53E-06
2000,9,20,1.72E-05
2000,9,22,0.01836948
2000,9,24,0.000150049
2000,9,25,2.70E-06
2000,9,26,0.000241242
2000,9,27,0.000459443
2000,9,28,3.03E-05
2000,9,29,4.44E-05
2000,9,30,2.76E-07
2000,9,42,9.30E-08
2000,9,43,1.48E-05
2000,9,45,6.96E-08
2000,10,6,0.003555883
2000,10,7,0.000150661
2000,10,8,7.39E-06
2000,10,29,0.000139262
2000,10,43,2.06E-05
2000,10,45,1.03E-05
2000,11,6,0.007876043
2000,11,7,0.000134349
2000,11,8,0.001275802
2000,11,9,0.00015664
2000,11,10,0.000295198
2000,11,12,3.14E-05
2000,11,15,6.22E-05
2000,11,17,0.005416754
2000,11,24,0.00024635
2000,11,25,2.04E-05
2000,11,26,0.001515216
2000,11,27,0.000135974
2000,11,28,0.00018161
2000,11,29,0.00283649
2000,11,38,5.40E-07
2000,11,41,3.44E-05
2000,11,42,0.000273179
2000,11,43,0.004756803
2000,11,45,0.001530109
2000,11,47,0.000226336
2000,12,11,8.94E-06
2000,12,15,9.32E-06
2000,12,41,1.02E-05
